Latitude,Longitude,,RA (Lon),Dec (Lat),,,,Lat Conversion,,Lon Conversion,
47.92739444,-25.54116667,,10.29725556,-47.92739444,,,,-47.92739444,47.92739444,154.4588333,-25.54116667
48.45209167,-24.8015,,10.34656667,-48.45209167,,,,-48.45209167,48.45209167,155.1985,-24.8015
48.40035,-23.49929167,,10.43338056,-48.40035,,,,-48.40035,48.40035,156.5007083,-23.49929167
48.27646111,-23.769875,,10.41534167,-48.27646111,,,,-48.27646111,48.27646111,156.230125,-23.769875
48.84081389,-25.287875,,10.31414167,-48.84081389,,,,-48.84081389,48.84081389,154.712125,-25.287875
48.98151667,-23.35479167,,10.44301389,-48.98151667,,,,-48.98151667,48.98151667,156.6452083,-23.35479167
48.29523056,-24.19779167,,10.38681389,-48.29523056,,,,-48.29523056,48.29523056,155.8022083,-24.19779167
48.35091111,-24.636625,,10.35755833,-48.35091111,,,,-48.35091111,48.35091111,155.363375,-24.636625
48.46842222,-24.50366667,,10.36642222,-48.46842222,,,,-48.46842222,48.46842222,155.4963333,-24.50366667
48.09115,-24.56591667,,10.36227222,-48.09115,,,,-48.09115,48.09115,155.4340833,-24.56591667
48.46139444,-24.71291667,,10.35247222,-48.46139444,,,,-48.46139444,48.46139444,155.2870833,-24.71291667
48.52412222,-24.09316667,,10.39378889,-48.52412222,,,,-48.52412222,48.52412222,155.9068333,-24.09316667
48.09931667,-24.55966667,,10.36268889,-48.09931667,,,,-48.09931667,48.09931667,155.4403333,-24.55966667
48.21943333,-24.5465,,10.36356667,-48.21943333,,,,-48.21943333,48.21943333,155.4535,-24.5465
49.22379444,-23.77345833,,10.41510278,-49.22379444,,,,-49.22379444,49.22379444,156.2265417,-23.77345833
48.21962222,-24.265875,,10.382275,-48.21962222,,,,-48.21962222,48.21962222,155.734125,-24.265875
48.29264167,-25.71554167,,10.28563056,-48.29264167,,,,-48.29264167,48.29264167,154.2844583,-25.71554167
48.96340556,-23.889875,,10.40734167,-48.96340556,,,,-48.96340556,48.96340556,156.110125,-23.889875
48.66519722,-25.602625,,10.29315833,-48.66519722,,,,-48.66519722,48.66519722,154.397375,-25.602625
48.30405833,-24.16345833,,10.38910278,-48.30405833,,,,-48.30405833,48.30405833,155.8365417,-24.16345833
48.421925,-24.58104167,,10.36126389,-48.421925,,,,-48.421925,48.421925,155.4189583,-24.58104167
47.61788889,-24.06970833,,10.39535278,-47.61788889,,,,-47.61788889,47.61788889,155.9302917,-24.06970833
48.410675,-24.447375,,10.370175,-48.410675,,,,-48.410675,48.410675,155.552625,-24.447375
47.90926667,-23.87441667,,10.40837222,-47.90926667,,,,-47.90926667,47.90926667,156.1255833,-23.87441667
48.66372778,-24.80579167,,10.34628056,-48.66372778,,,,-48.66372778,48.66372778,155.1942083,-24.80579167
48.64400278,-24.20866667,,10.38608889,-48.64400278,,,,-48.64400278,48.64400278,155.7913333,-24.20866667
48.34070556,-24.71420833,,10.35238611,-48.34070556,,,,-48.34070556,48.34070556,155.2857917,-24.71420833
48.47148333,-24.86016667,,10.34265556,-48.47148333,,,,-48.47148333,48.47148333,155.1398333,-24.86016667
48.41299167,-24.2275,,10.38483333,-48.41299167,,,,-48.41299167,48.41299167,155.7725,-24.2275
48.75943611,-24.99183333,,10.33387778,-48.75943611,,,,-48.75943611,48.75943611,155.0081667,-24.99183333
48.58583889,-24.20920833,,10.38605278,-48.58583889,,,,-48.58583889,48.58583889,155.7907917,-24.20920833
48.38178611,-24.39675,,10.37355,-48.38178611,,,,-48.38178611,48.38178611,155.60325,-24.39675
47.57688611,-29.87566667,,10.00828889,-47.57688611,,SCO 1g1,,-47.57688611,47.57688611,150.1243333,-29.87566667
47.40594444,-29.446625,,10.03689167,-47.40594444,,,,-47.40594444,47.40594444,150.553375,-29.446625
47.429675,-29.50225,,10.03318333,-47.429675,,,,-47.429675,47.429675,150.49775,-29.50225
47.69203611,-29.91725,,10.00551667,-47.69203611,,,,-47.69203611,47.69203611,150.08275,-29.91725
47.72281944,-29.82770833,,10.01148611,-47.72281944,,,,-47.72281944,47.72281944,150.1722917,-29.82770833
47.57530278,-29.59191667,,10.02720556,-47.57530278,,,,-47.57530278,47.57530278,150.4080833,-29.59191667
47.94878611,-29.82541667,,10.01163889,-47.94878611,,,,-47.94878611,47.94878611,150.1745833,-29.82541667
47.68908889,-29.428125,,10.038125,-47.68908889,,,,-47.68908889,47.68908889,150.571875,-29.428125
47.71641111,-29.761875,,10.015875,-47.71641111,,,,-47.71641111,47.71641111,150.238125,-29.761875
48.04723889,-29.49479167,,10.03368056,-48.04723889,,,,-48.04723889,48.04723889,150.5052083,-29.49479167
47.89011667,-30.216125,,9.985591667,-47.89011667,,,,-47.89011667,47.89011667,149.783875,-30.216125
47.71825556,-29.20779167,,10.05281389,-47.71825556,,,,-47.71825556,47.71825556,150.7922083,-29.20779167
47.48841111,-29.79504167,,10.01366389,-47.48841111,,,,-47.48841111,47.48841111,150.2049583,-29.79504167
47.64665556,-29.77091667,,10.01527222,-47.64665556,,,,-47.64665556,47.64665556,150.2290833,-29.77091667
47.64521944,-29.738375,,10.01744167,-47.64521944,,,,-47.64521944,47.64521944,150.261625,-29.738375
47.87514444,-29.72266667,,10.01848889,-47.87514444,,,,-47.87514444,47.87514444,150.2773333,-29.72266667
47.76734444,-29.442625,,10.03715833,-47.76734444,,,,-47.76734444,47.76734444,150.557375,-29.442625
47.56398611,-29.75125,,10.01658333,-47.56398611,,,,-47.56398611,47.56398611,150.24875,-29.75125
47.45485,-29.52629167,,10.03158056,-47.45485,,,,-47.45485,47.45485,150.4737083,-29.52629167
47.80101667,-29.98166667,,10.00122222,-47.80101667,,,,-47.80101667,47.80101667,150.0183333,-29.98166667
47.66036389,-29.65758333,,10.02282778,-47.66036389,,,,-47.66036389,47.66036389,150.3424167,-29.65758333
47.648975,-29.52070833,,10.03195278,-47.648975,,,,-47.648975,47.648975,150.4792917,-29.52070833
47.72070278,-30.17445833,,9.988369444,-47.72070278,,,,-47.72070278,47.72070278,149.8255417,-30.17445833
47.12871389,-29.816125,,10.01225833,-47.12871389,,SCO 1g2,,-47.12871389,47.12871389,150.183875,-29.816125
47.11801944,-29.266875,,10.048875,-47.11801944,,,,-47.11801944,47.11801944,150.733125,-29.266875
47.69179444,-30.24066667,,9.983955556,-47.69179444,,,,-47.69179444,47.69179444,149.7593333,-30.24066667
47.20691667,-30.57404167,,9.961730556,-47.20691667,,,,-47.20691667,47.20691667,149.4259583,-30.57404167
47.06137778,-30.52504167,,9.964997222,-47.06137778,,,,-47.06137778,47.06137778,149.4749583,-30.52504167
46.54382222,-31.3195,,9.912033333,-46.54382222,,,,-46.54382222,46.54382222,148.6805,-31.3195
47.35955,-30.20766667,,9.986155556,-47.35955,,,,-47.35955,47.35955,149.7923333,-30.20766667
47.44211111,-30.118875,,9.992075,-47.44211111,,,,-47.44211111,47.44211111,149.881125,-30.118875
46.64591667,-30.06129167,,9.995913889,-46.64591667,,,,-46.64591667,46.64591667,149.9387083,-30.06129167
47.07903611,-30.908875,,9.939408333,-47.07903611,,,,-47.07903611,47.07903611,149.091125,-30.908875
47.22028056,-30.84958333,,9.943361111,-47.22028056,,,,-47.22028056,47.22028056,149.1504167,-30.84958333
47.66343889,-30.49325,,9.967116667,-47.66343889,,,,-47.66343889,47.66343889,149.50675,-30.49325
47.57826667,-31.27029167,,9.915313889,-47.57826667,,,,-47.57826667,47.57826667,148.7297083,-31.27029167
47.77733611,-30.32779167,,9.978147222,-47.77733611,,,,-47.77733611,47.77733611,149.6722083,-30.32779167
47.17456944,-30.602,,9.959866667,-47.17456944,,,,-47.17456944,47.17456944,149.398,-30.602
47.93578889,-29.64120833,,10.02391944,-47.93578889,,,,-47.93578889,47.93578889,150.3587917,-29.64120833
46.99527222,-29.421125,,10.03859167,-46.99527222,,,,-46.99527222,46.99527222,150.578875,-29.421125
47.11372222,-30.624625,,9.958358333,-47.11372222,,,,-47.11372222,47.11372222,149.375375,-30.624625
47.38633333,-31.28620833,,9.914252778,-47.38633333,,,,-47.38633333,47.38633333,148.7137917,-31.28620833
47.17725556,-29.98254167,,10.00116389,-47.17725556,,,,-47.17725556,47.17725556,150.0174583,-29.98254167
47.22250278,-31.39058333,,9.907294444,-47.22250278,,,,-47.22250278,47.22250278,148.6094167,-31.39058333
47.798475,-30.96758333,,9.935494444,-47.798475,,,,-47.798475,47.798475,149.0324167,-30.96758333
46.99734722,-29.86866667,,10.00875556,-46.99734722,,,,-46.99734722,46.99734722,150.1313333,-29.86866667
47.446475,-30.46179167,,9.969213889,-47.446475,,,,-47.446475,47.446475,149.5382083,-30.46179167
47.32710556,-30.54204167,,9.963863889,-47.32710556,,,,-47.32710556,47.32710556,149.4579583,-30.54204167
50.86077778,-29.58591667,,10.02760556,-50.86077778,,SCO 1h,,-50.86077778,50.86077778,150.4140833,-29.58591667
51.44835556,-30.2495,,9.983366667,-51.44835556,,,,-51.44835556,51.44835556,149.7505,-30.2495
50.29786667,-29.37608333,,10.04159444,-50.29786667,,,,-50.29786667,50.29786667,150.6239167,-29.37608333
50.06679167,-30.68379167,,9.954413889,-50.06679167,,,,-50.06679167,50.06679167,149.3162083,-30.68379167
50.64014444,-31.26666667,,9.915555556,-50.64014444,,,,-50.64014444,50.64014444,148.7333333,-31.26666667
50.53381667,-30.18020833,,9.987986111,-50.53381667,,,,-50.53381667,50.53381667,149.8197917,-30.18020833
50.354375,-30.32158333,,9.978561111,-50.354375,,,,-50.354375,50.354375,149.6784167,-30.32158333
50.68484444,-30.42545833,,9.971636111,-50.68484444,,,,-50.68484444,50.68484444,149.5745417,-30.42545833
50.24116111,-29.997375,,10.000175,-50.24116111,,,,-50.24116111,50.24116111,150.002625,-29.997375
50.88866667,-30.32983333,,9.978011111,-50.88866667,,,,-50.88866667,50.88866667,149.6701667,-30.32983333
50.42217222,-29.47066667,,10.03528889,-50.42217222,,,,-50.42217222,50.42217222,150.5293333,-29.47066667
50.50466944,-29.79716667,,10.01352222,-50.50466944,,,,-50.50466944,50.50466944,150.2028333,-29.79716667
49.85238333,-29.54804167,,10.03013056,-49.85238333,,,,-49.85238333,49.85238333,150.4519583,-29.54804167
50.27462222,-30.64633333,,9.956911111,-50.27462222,,,,-50.27462222,50.27462222,149.3536667,-30.64633333
51.12332222,-31.30875,,9.91275,-51.12332222,,,,-51.12332222,51.12332222,148.69125,-31.30875
50.20756389,-29.10395833,,10.05973611,-50.20756389,,,,-50.20756389,50.20756389,150.8960417,-29.10395833
50.22011944,-29.94029167,,10.00398056,-50.22011944,,,,-50.22011944,50.22011944,150.0597083,-29.94029167
50.763775,-30.62141667,,9.958572222,-50.763775,,,,-50.763775,50.763775,149.3785833,-30.62141667
50.82319444,-30.45666667,,9.969555556,-50.82319444,,,,-50.82319444,50.82319444,149.5433333,-30.45666667
50.85878611,-29.51904167,,10.03206389,-50.85878611,,,,-50.85878611,50.85878611,150.4809583,-29.51904167
50.02405,-29.87425,,10.00838333,-50.02405,,,,-50.02405,50.02405,150.12575,-29.87425
50.75420833,-31.14783333,,9.923477778,-50.75420833,,,,-50.75420833,50.75420833,148.8521667,-31.14783333
50.19823333,-30.2025,,9.9865,-50.19823333,,,,-50.19823333,50.19823333,149.7975,-30.2025
50.66774444,-29.56441667,,10.02903889,-50.66774444,,,,-50.66774444,50.66774444,150.4355833,-29.56441667
51.00156111,-29.39454167,,10.04036389,-51.00156111,,,,-51.00156111,51.00156111,150.6054583,-29.39454167
50.59441389,-30.31504167,,9.978997222,-50.59441389,,,,-50.59441389,50.59441389,149.6849583,-30.31504167
50.389875,-28.95804167,,10.06946389,-50.389875,,,,-50.389875,50.389875,151.0419583,-28.95804167
50.13207778,-30.04841667,,9.996772222,-50.13207778,,,,-50.13207778,50.13207778,149.9515833,-30.04841667
50.63522222,-31.125875,,9.924941667,-50.63522222,,,,-50.63522222,50.63522222,148.874125,-31.125875
50.44809444,-30.27941667,,9.981372222,-50.44809444,,,,-50.44809444,50.44809444,149.7205833,-30.27941667
50.02465,-30.26954167,,9.982030556,-50.02465,,,,-50.02465,50.02465,149.7304583,-30.26954167
50.57612222,-29.2,,10.05333333,-50.57612222,,,,-50.57612222,50.57612222,150.8,-29.2
50.41035278,-30.20604167,,9.986263889,-50.41035278,,,,-50.41035278,50.41035278,149.7939583,-30.20604167
50.67123611,-30.601125,,9.959925,-50.67123611,,,,-50.67123611,50.67123611,149.398875,-30.601125
50.66884444,-30.12120833,,9.991919444,-50.66884444,,,,-50.66884444,50.66884444,149.8787917,-30.12120833
50.84507778,-30.52545833,,9.964969444,-50.84507778,,,,-50.84507778,50.84507778,149.4745417,-30.52545833
49.76499167,-29.59945833,,10.02670278,-49.76499167,,,,-49.76499167,49.76499167,150.4005417,-29.59945833
50.39002222,-30.02545833,,9.998302778,-50.39002222,,,,-50.39002222,50.39002222,149.9745417,-30.02545833
51.50341944,-30.06529167,,9.995647222,-51.50341944,,,,-51.50341944,51.50341944,149.9347083,-30.06529167
50.25443333,-28.99025,,10.06731667,-50.25443333,,,,-50.25443333,50.25443333,151.00975,-28.99025
50.42857222,-30.62375,,9.958416667,-50.42857222,,,,-50.42857222,50.42857222,149.37625,-30.62375
50.78274167,-29.877375,,10.008175,-50.78274167,,,,-50.78274167,50.78274167,150.122625,-29.877375
51.03649167,-30.35479167,,9.976347222,-51.03649167,,,,-51.03649167,51.03649167,149.6452083,-30.35479167
50.54269722,-30.00691667,,9.999538889,-50.54269722,,,,-50.54269722,50.54269722,149.9930833,-30.00691667
50.01927222,-29.890625,,10.00729167,-50.01927222,,,,-50.01927222,50.01927222,150.109375,-29.890625
50.84803889,-30.43945833,,9.970702778,-50.84803889,,,,-50.84803889,50.84803889,149.5605417,-30.43945833
50.21577778,-31.06445833,,9.929036111,-50.21577778,,,,-50.21577778,50.21577778,148.9355417,-31.06445833
50.36292778,-30.41591667,,9.972272222,-50.36292778,,,,-50.36292778,50.36292778,149.5840833,-30.41591667
50.24429444,-29.60995833,,10.02600278,-50.24429444,,,,-50.24429444,50.24429444,150.3900417,-29.60995833
50.38391111,-30.28766667,,9.980822222,-50.38391111,,,,-50.38391111,50.38391111,149.7123333,-30.28766667
50.15709167,-30.38945833,,9.974036111,-50.15709167,,,,-50.15709167,50.15709167,149.6105417,-30.38945833
49.77177778,-32.94145833,,9.803902778,-49.77177778,,SCO 1i,,-49.77177778,49.77177778,147.0585417,-32.94145833
49.71575,-32.43320833,,9.837786111,-49.71575,,,,-49.71575,49.71575,147.5667917,-32.43320833
49.73949444,-33.04016667,,9.797322222,-49.73949444,,,,-49.73949444,49.73949444,146.9598333,-33.04016667
49.07979722,-32.304375,,9.846375,-49.07979722,,,,-49.07979722,49.07979722,147.695625,-32.304375
49.56775556,-32.90883333,,9.806077778,-49.56775556,,,,-49.56775556,49.56775556,147.0911667,-32.90883333
49.54578611,-31.93795833,,9.870802778,-49.54578611,,,,-49.54578611,49.54578611,148.0620417,-31.93795833
49.48102222,-33.85795833,,9.742802778,-49.48102222,,,,-49.48102222,49.48102222,146.1420417,-33.85795833
48.96248056,-33.06854167,,9.795430556,-48.96248056,,,,-48.96248056,48.96248056,146.9314583,-33.06854167
49.45868889,-32.36141667,,9.842572222,-49.45868889,,,,-49.45868889,49.45868889,147.6385833,-32.36141667
49.07293056,-33.49695833,,9.766869444,-49.07293056,,,,-49.07293056,49.07293056,146.5030417,-33.49695833
49.53723611,-32.51425,,9.832383333,-49.53723611,,,,-49.53723611,49.53723611,147.48575,-32.51425
49.58345556,-32.79658333,,9.813561111,-49.58345556,,,,-49.58345556,49.58345556,147.2034167,-32.79658333
49.88598333,-33.27783333,,9.781477778,-49.88598333,,,,-49.88598333,49.88598333,146.7221667,-33.27783333
49.20679444,-33.16095833,,9.789269444,-49.20679444,,,,-49.20679444,49.20679444,146.8390417,-33.16095833
49.66178611,-31.993875,,9.867075,-49.66178611,,,,-49.66178611,49.66178611,148.006125,-31.993875
50.00375,-33.35875,,9.776083333,-50.00375,,,,-50.00375,50.00375,146.64125,-33.35875
50.04515833,-33.29220833,,9.780519444,-50.04515833,,,,-50.04515833,50.04515833,146.7077917,-33.29220833
50.14772778,-32.25645833,,9.849569444,-50.14772778,,,,-50.14772778,50.14772778,147.7435417,-32.25645833
49.44299722,-32.43504167,,9.837663889,-49.44299722,,,,-49.44299722,49.44299722,147.5649583,-32.43504167
49.50888889,-32.83258333,,9.811161111,-49.50888889,,,,-49.50888889,49.50888889,147.1674167,-32.83258333
49.44084722,-32.525875,,9.831608333,-49.44084722,,,,-49.44084722,49.44084722,147.474125,-32.525875
49.13629167,-32.09545833,,9.860302778,-49.13629167,,,,-49.13629167,49.13629167,147.9045417,-32.09545833
49.28286944,-35.4755,,9.634966667,-49.28286944,,SCO 1j,,-49.28286944,49.28286944,144.5245,-35.4755
48.23637222,-34.32804167,,9.711463889,-48.23637222,,,,-48.23637222,48.23637222,145.6719583,-34.32804167
48.34460833,-35.076375,,9.661575,-48.34460833,,,,-48.34460833,48.34460833,144.923625,-35.076375
48.74389444,-35.61054167,,9.625963889,-48.74389444,,,,-48.74389444,48.74389444,144.3894583,-35.61054167
48.98649722,-35.03954167,,9.664030556,-48.98649722,,,,-48.98649722,48.98649722,144.9604583,-35.03954167
47.75441111,-35.00625,,9.66625,-47.75441111,,,,-47.75441111,47.75441111,144.99375,-35.00625
48.65548889,-35.40083333,,9.639944444,-48.65548889,,,,-48.65548889,48.65548889,144.5991667,-35.40083333
48.85557222,-36.00466667,,9.599688889,-48.85557222,,,,-48.85557222,48.85557222,143.9953333,-36.00466667
47.63469167,-35.037625,,9.664158333,-47.63469167,,,,-47.63469167,47.63469167,144.962375,-35.037625
48.17595833,-34.50016667,,9.699988889,-48.17595833,,,,-48.17595833,48.17595833,145.4998333,-34.50016667
48.97845833,-34.95845833,,9.669436111,-48.97845833,,,,-48.97845833,48.97845833,145.0415417,-34.95845833
48.18679444,-35.11295833,,9.659136111,-48.18679444,,,,-48.18679444,48.18679444,144.8870417,-35.11295833
47.96932222,-35.382375,,9.641175,-47.96932222,,,,-47.96932222,47.96932222,144.617625,-35.382375
48.38344722,-34.32908333,,9.711394444,-48.38344722,,,,-48.38344722,48.38344722,145.6709167,-34.32908333
48.40336944,-35.35795833,,9.642802778,-48.40336944,,,,-48.40336944,48.40336944,144.6420417,-35.35795833
49.16051111,-36.13429167,,9.591047222,-49.16051111,,,,-49.16051111,49.16051111,143.8657083,-36.13429167
48.14266111,-35.244,,9.6504,-48.14266111,,,,-48.14266111,48.14266111,144.756,-35.244
48.02588333,-34.99066667,,9.667288889,-48.02588333,,,,-48.02588333,48.02588333,145.0093333,-34.99066667
51.49526667,-35.44875,,9.63675,-51.49526667,,SCO 1k1,,-51.49526667,51.49526667,144.55125,-35.44875
51.26560556,-35.78045833,,9.614636111,-51.26560556,,,,-51.26560556,51.26560556,144.2195417,-35.78045833
50.56015,-36.297375,,9.580175,-50.56015,,,,-50.56015,50.56015,143.702625,-36.297375
50.78413611,-34.86416667,,9.675722222,-50.78413611,,,,-50.78413611,50.78413611,145.1358333,-34.86416667
50.58838611,-35.657125,,9.622858333,-50.58838611,,,,-50.58838611,50.58838611,144.342875,-35.657125
50.35098611,-34.98558333,,9.667627778,-50.35098611,,,,-50.35098611,50.35098611,145.0144167,-34.98558333
51.07116389,-35.76216667,,9.615855556,-51.07116389,,,,-51.07116389,51.07116389,144.2378333,-35.76216667
50.53756389,-35.35595833,,9.642936111,-50.53756389,,,,-50.53756389,50.53756389,144.6440417,-35.35595833
50.92401667,-35.05766667,,9.662822222,-50.92401667,,,,-50.92401667,50.92401667,144.9423333,-35.05766667
50.51995,-35.94779167,,9.603480556,-50.51995,,,,-50.51995,50.51995,144.0522083,-35.94779167
50.55686111,-36.00916667,,9.599388889,-50.55686111,,,,-50.55686111,50.55686111,143.9908333,-36.00916667
50.77013889,-36.42345833,,9.571769444,-50.77013889,,,,-50.77013889,50.77013889,143.5765417,-36.42345833
50.93733333,-35.344,,9.643733333,-50.93733333,,,,-50.93733333,50.93733333,144.656,-35.344
50.8442,-36.021625,,9.598558333,-50.8442,,,,-50.8442,50.8442,143.978375,-36.021625
50.74484444,-36.102625,,9.593158333,-50.74484444,,,,-50.74484444,50.74484444,143.897375,-36.102625
50.71438333,-35.89666667,,9.606888889,-50.71438333,,,,-50.71438333,50.71438333,144.1033333,-35.89666667
50.9597,-35.81904167,,9.612063889,-50.9597,,,,-50.9597,50.9597,144.1809583,-35.81904167
50.75405278,-35.16008333,,9.655994444,-50.75405278,,,,-50.75405278,50.75405278,144.8399167,-35.16008333
50.85966667,-34.79295833,,9.680469444,-50.85966667,,,,-50.85966667,50.85966667,145.2070417,-34.79295833
50.145425,-35.43683333,,9.637544444,-50.145425,,,,-50.145425,50.145425,144.5631667,-35.43683333
50.71211389,-36.354625,,9.576358333,-50.71211389,,,,-50.71211389,50.71211389,143.645375,-36.354625
50.84678056,-36.23904167,,9.584063889,-50.84678056,,,,-50.84678056,50.84678056,143.7609583,-36.23904167
50.50962778,-36.10375,,9.593083333,-50.50962778,,,,-50.50962778,50.50962778,143.89625,-36.10375
